SDR ID,Site,CP ID,Connector Type,Consum(kWh),Duration,Start,End,Postcode
2790051,"Lochee Charging Hub, Aimer Square, Dundee",APT51547,rapid,18.528,00:51:09,30/11/2021 18:11,30/11/2021 19:02,DD2 3BH
2790154,"Lochee Charging Hub, Aimer Square, Dundee",51585,rapid,7.04,00:10:16,30/11/2021 18:28,30/11/2021 18:38,DD2 3BH
2790158,"Princes Street Charging Hub, Dundee",51421,rapid,18.989,00:47:54,30/11/2021 18:28,30/11/2021 19:16,DD4 6BY
2790184,"Princes Street Charging Hub, Dundee",APT51422,rapid,29.91,00:35:34,30/11/2021 18:34,30/11/2021 19:10,DD4 6BY
2790197,"Lochee Charging Hub, Aimer Square, Dundee",APT51549,rapid,14.74,00:38:34,30/11/2021 18:36,30/11/2021 19:15,DD2 3BH
2790225,"Lochee Charging Hub, Aimer Square, Dundee",51585,rapid,18.77,00:30:29,30/11/2021 18:42,30/11/2021 19:12,DD2 3BH
2790300,"Lochee Charging Hub, Aimer Square, Dundee",51548,rapid,20.27,,30/11/2021 18:55,30/11/2021 18:55,DD2 3BH
2790327,"Lochee Charging Hub, Aimer Square, Dundee",51550,rapid,12.93,00:23:55,30/11/2021 18:59,30/11/2021 19:23,DD2 3BH
2790436,"Dock Street, Dundee",APT50910,ac,23.05,02:03:53,30/11/2021 19:16,30/11/2021 21:20,DD1 3DP
2790584,South Tay Street (Car Club / Public),52567,ac,19.48,02:22:07,30/11/2021 19:43,30/11/2021 22:06,DD1 1PF
2790597,"Lochee Charging Hub, Aimer Square, Dundee",51585,rapid,11.36,00:24:25,30/11/2021 19:45,30/11/2021 20:10,DD2 3BH
2790617,"Princes Street Charging Hub, Dundee",APT51422,rapid,16.01,00:24:33,30/11/2021 19:51,30/11/2021 20:15,DD4 6BY
2790625,"Lochee Charging Hub, Aimer Square, Dundee",APT51549,rapid,10.64,00:32:40,30/11/2021 19:52,30/11/2021 20:25,DD2 3BH
2790644,"Dundee Ice Arena, Dundee",50692,rapid,26,00:46:58,30/11/2021 19:57,30/11/2021 20:44,DD2 3QN
2790655,"Lochee Charging Hub, Aimer Square, Dundee",51584,rapid,22.9,00:39:41,30/11/2021 19:57,30/11/2021 20:37,DD2 3BH
2790658,"Princes Street Charging Hub, Dundee",APT51425,rapid,37.57,01:27:11,30/11/2021 19:58,30/11/2021 21:25,DD4 6BY
2790711,"Princes Street Charging Hub, Dundee",51421,rapid,9.47,00:20:56,30/11/2021 20:08,30/11/2021 20:29,DD4 6BY
2790719,"Queen Street Charging Hub, Dundee",APT51594,rapid,49.85,01:01:10,30/11/2021 20:11,30/11/2021 21:12,DD5 2HD
2790757,"Lochee Charging Hub, Aimer Square, Dundee",51550,rapid,18.08,00:25:24,30/11/2021 20:21,30/11/2021 20:46,DD2 3BH
2790771,"Princes Street Charging Hub, Dundee",APT51422,rapid,15.01,00:31:49,30/11/2021 20:25,30/11/2021 20:56,DD4 6BY
2790800,"Princes Street Charging Hub, Dundee",51421,rapid,26.34,01:00:17,30/11/2021 20:33,30/11/2021 21:33,DD4 6BY
2790825,"Queen Street Charging Hub, Dundee",51595,rapid,20.51,01:29:10,30/11/2021 20:39,30/11/2021 22:08,DD5 2HD
2790845,"Lochee Charging Hub, Aimer Square, Dundee",51584,rapid,17.28,00:27:29,30/11/2021 20:42,30/11/2021 21:09,DD2 3BH
2790867,"Lochee Charging Hub, Aimer Square, Dundee",APT50913,ac,31.05,11:54:55,30/11/2021 20:48,01/12/2021 08:43,DD2 3BH
2790907,"Princes Street Charging Hub, Dundee",APT51422,rapid,9.23,00:12:13,30/11/2021 21:01,30/11/2021 21:13,DD4 6BY
2790920,"Dundee Ice Arena, Dundee",50692,rapid,25,00:49:43,30/11/2021 21:04,30/11/2021 21:54,DD2 3QN
2790923,"Lochee Charging Hub, Aimer Square, Dundee",APT51549,rapid,17.56,00:29:55,30/11/2021 21:04,30/11/2021 21:34,DD2 3BH
2790929,"Princes Street Charging Hub, Dundee",APT51423,rapid,20.35,01:00:25,30/11/2021 21:06,30/11/2021 22:07,DD4 6BY
2790937,"Lochee Charging Hub, Aimer Square, Dundee",51548,rapid,18.02,01:00:25,30/11/2021 21:11,30/11/2021 22:11,DD2 3BH
2790948,"Lochee Charging Hub, Aimer Square, Dundee",APT51547,rapid,20.56,00:40:14,30/11/2021 21:14,30/11/2021 21:55,DD2 3BH
2790977,"Lochee Charging Hub, Aimer Square, Dundee",51585,rapid,11.86,00:24:57,30/11/2021 21:22,30/11/2021 21:47,DD2 3BH
2791001,"Princes Street Charging Hub, Dundee",APT51422,rapid,30.102,00:55:18,30/11/2021 21:29,30/11/2021 22:25,DD4 6BY
2791007,"Queen Street Charging Hub, Dundee",51599,ac,28.64,18:53:17,30/11/2021 21:32,01/12/2021 16:25,DD5 2HD
2791021,"Princes Street Charging Hub, Dundee",51421,rapid,8.58,00:18:18,30/11/2021 21:35,30/11/2021 21:53,DD4 6BY
2791027,"Princes Street Charging Hub, Dundee",APT51425,rapid,15.09,00:35:12,30/11/2021 21:36,30/11/2021 22:11,DD4 6BY
2791039,"Lochee Charging Hub, Aimer Square, Dundee",APT51549,rapid,17.9,00:26:09,30/11/2021 21:41,30/11/2021 22:07,DD2 3BH
2791054,"Lochee Charging Hub, Aimer Square, Dundee",APT50913,ac,21.41,18:28:09,30/11/2021 21:45,01/12/2021 16:14,DD2 3BH
2791132,"Princes Street Charging Hub, Dundee",51428,ac,12.21,09:57:43,30/11/2021 22:21,01/12/2021 08:18,DD4 6BY
2791145,"Queen Street Charging Hub, Dundee",51595,rapid,13.07,00:32:44,30/11/2021 22:28,30/11/2021 23:01,DD5 2HD
2791156,"Princes Street Charging Hub, Dundee",51421,rapid,3.78,00:06:19,30/11/2021 22:35,30/11/2021 22:41,DD4 6BY
2791158,"Princes Street Charging Hub, Dundee",APT51422,rapid,13.43,00:21:11,30/11/2021 22:37,30/11/2021 22:58,DD4 6BY
2791193,"Nethergate, Dundee",APT51086,ac,30.9,15:12:31,30/11/2021 23:03,01/12/2021 14:15,DD1 4HN
2791198,"Princes Street Charging Hub, Dundee",APT51425,rapid,12.01,00:28:15,30/11/2021 23:05,30/11/2021 23:33,DD4 6BY
2791204,"Queen Street Charging Hub, Dundee",51592,rapid,11.01,00:19:33,30/11/2021 23:12,30/11/2021 23:31,DD5 2HD
2791246,"Princes Street Charging Hub, Dundee",APT51423,rapid,26.38,01:00:26,30/11/2021 23:42,01/12/2021 00:42,DD4 6BY
2791262,"Housing Office East, Midmill Road, Dundee",50269,ac,,00:00:41,30/11/2021 23:57,30/11/2021 23:57,DD4 8ES
2791266,"Orleans Place, Dundee",52399,ac,18.42,10:08:51,01/12/2021 00:02,01/12/2021 10:11,
2791271,"Princes Street Charging Hub, Dundee",APT51422,rapid,20.03,00:36:24,01/12/2021 00:06,01/12/2021 00:42,DD4 6BY
2791310,"Orleans Place, Dundee",52399,ac,18.72,16:54:36,01/12/2021 00:56,01/12/2021 17:51,
2791369,"Princes Street Charging Hub, Dundee",51421,rapid,9.34,00:14:49,01/12/2021 03:15,01/12/2021 03:30,DD4 6BY
2791376,South Tay Street (Car Club / Public),52567,ac,41.13,07:13:26,01/12/2021 03:41,01/12/2021 10:55,DD1 1PF
2791379,"Lochee Charging Hub, Aimer Square, Dundee",APT51549,rapid,10.03,00:37:41,01/12/2021 03:58,01/12/2021 04:35,DD2 3BH
2791496,"Princes Street Charging Hub, Dundee",APT51423,rapid,3.54,00:05:02,01/12/2021 06:14,01/12/2021 06:19,DD4 6BY
2791506,"Lochee Charging Hub, Aimer Square, Dundee",APT51547,rapid,26.72,00:43:45,01/12/2021 06:18,01/12/2021 07:01,DD2 3BH
2791561,"Princes Street Charging Hub, Dundee",APT51423,rapid,2.79,00:04:03,01/12/2021 06:45,01/12/2021 06:49,DD4 6BY
2791607,South Tay Street (Car Club / Public),52567,ac,38.06,06:54:55,01/12/2021 07:02,01/12/2021 13:57,DD1 1PF
2791653,"Princes Street Charging Hub, Dundee",APT51423,rapid,13.15,00:19:58,01/12/2021 07:15,01/12/2021 07:35,DD4 6BY
2791799,"Princes Street Charging Hub, Dundee",APT51423,rapid,1.81,00:09:14,01/12/2021 07:46,01/12/2021 07:56,DD4 6BY
2791840,"Princes Street Charging Hub, Dundee",51426,rapid,4.71,00:11:48,01/12/2021 07:52,01/12/2021 08:04,DD4 6BY
2791842,"Lochee Charging Hub, Aimer Square, Dundee",APT51549,rapid,16.22,00:31:15,01/12/2021 07:53,01/12/2021 08:24,DD2 3BH
2791857,"Gellatly Street Car Park, Dundee",APT51356,ac,2.66,00:42:17,01/12/2021 07:56,01/12/2021 08:38,DD1 3DY
2791868,"Lochee Charging Hub, Aimer Square, Dundee",APT51547,rapid,2.36,00:07:09,01/12/2021 07:57,01/12/2021 08:04,DD2 3BH
2791896,"Greenmarket Multi Storey Car Park, Dundee",APTCYCPIP-0039-13,ac,25.07,09:00:27,01/12/2021 08:02,01/12/2021 17:02,DD1 4BX
2791914,"Princes Street Charging Hub, Dundee",APT51423,rapid,21.08,00:35:49,01/12/2021 08:04,01/12/2021 08:40,DD4 6BY
2792000,"Dock Street, Dundee",APT50910,ac,10.84,01:41:44,01/12/2021 08:16,01/12/2021 09:58,DD1 3DP
2792016,"Queen Street Charging Hub, Dundee",APT51594,rapid,32.89,00:41:43,01/12/2021 08:18,01/12/2021 08:59,DD5 2HD
2792058,"Princes Street Charging Hub, Dundee",APT51422,rapid,8.6,00:21:35,01/12/2021 08:22,01/12/2021 08:43,DD4 6BY
2792090,"Princes Street Charging Hub, Dundee",51421,rapid,29.2,01:20:37,01/12/2021 08:26,01/12/2021 09:47,DD4 6BY
2792185,"Lochee Charging Hub, Aimer Square, Dundee",APT51549,rapid,4.54,00:46:52,01/12/2021 08:39,01/12/2021 09:26,DD2 3BH
2792206,"Gellatly Street Car Park, Dundee",APT51088,ac,44.98,08:14:33,01/12/2021 08:41,01/12/2021 16:56,DD1 3DY
2792330,Alexander Street - Dundee,APT51454,ac,38.39,06:31:37,01/12/2021 08:55,01/12/2021 15:26,DD1 2AE
2792369,"Queen Street Charging Hub, Dundee",APT51596,rapid,25.78,01:00:12,01/12/2021 08:59,01/12/2021 09:59,DD5 2HD
2792409,"Princes Street Charging Hub, Dundee",APT51422,rapid,43.76,01:35:29,01/12/2021 09:03,01/12/2021 10:38,DD4 6BY
2792457,Alexander Street - Dundee,APT51454,ac,4.55,05:35:32,01/12/2021 09:08,01/12/2021 14:43,DD1 2AE
2792481,"Gellatly Street Car Park, Dundee",APT51088,ac,25.28,03:23:39,01/12/2021 09:10,01/12/2021 12:34,DD1 3DY
2792486,"Olympia Multi-Storey Car Park, Dundee",50675,ac,0.1,00:01:26,01/12/2021 09:11,01/12/2021 09:12,DD1 3JU
2792522,"Queen Street Charging Hub, Dundee",APT51594,rapid,12.95,00:18:48,01/12/2021 09:15,01/12/2021 09:33,DD5 2HD
2792539,"Queen Street Charging Hub, Dundee",51598,ac,8.57,01:21:07,01/12/2021 09:17,01/12/2021 10:38,DD5 2HD
2792554,"Lochee Charging Hub, Aimer Square, Dundee",51550,rapid,25.306,00:35:04,01/12/2021 09:19,01/12/2021 09:54,DD2 3BH
2792679,"Princes Street Charging Hub, Dundee",APT51423,rapid,15.946,01:00:25,01/12/2021 09:38,01/12/2021 10:38,DD4 6BY
2792681,"Lochee Charging Hub, Aimer Square, Dundee",APT51549,rapid,7.14,00:29:22,01/12/2021 09:38,01/12/2021 10:08,DD2 3BH
2792682,"Lochee Charging Hub, Aimer Square, Dundee",51584,rapid,26.9,01:00:24,01/12/2021 09:38,01/12/2021 10:39,DD2 3BH
2792706,"Princes Street Charging Hub, Dundee",APT51425,rapid,9.36,00:35:40,01/12/2021 09:41,01/12/2021 10:17,DD4 6BY
2792719,"Queen Street Charging Hub, Dundee",APT51594,rapid,38.882,00:49:55,01/12/2021 09:43,01/12/2021 10:33,DD5 2HD
2792722,"Princes Street Charging Hub, Dundee",51428,ac,4.55,01:54:49,01/12/2021 09:44,01/12/2021 11:38,DD4 6BY
2792726,"Princes Street Charging Hub, Dundee",51426,rapid,13.55,00:32:23,01/12/2021 09:44,01/12/2021 10:16,DD4 6BY
2792757,"Lochee Charging Hub, Aimer Square, Dundee",51548,rapid,2.42,00:36:54,01/12/2021 09:49,01/12/2021 10:26,DD2 3BH
2792814,"Lochee Charging Hub, Aimer Square, Dundee",51585,rapid,14.54,00:38:33,01/12/2021 09:58,01/12/2021 10:37,DD2 3BH
2792844,"Lochee Charging Hub, Aimer Square, Dundee",51550,rapid,6,00:10:24,01/12/2021 10:04,01/12/2021 10:14,DD2 3BH
2792856,"Dock Street, Dundee",APT50910,ac,0.1,00:00:11,01/12/2021 10:05,01/12/2021 10:05,DD1 3DP
2792865,"Dock Street, Dundee",APT50910,ac,29.37,02:21:52,01/12/2021 10:06,02/12/2021 12:28,DD1 3DP
2792874,"Lochee Charging Hub, Aimer Square, Dundee",51585,rapid,9.13,00:27:41,01/12/2021 10:07,01/12/2021 10:35,DD2 3BH
2792910,"Queen Street Charging Hub, Dundee",APT51591,rapid,3.6,00:10:09,01/12/2021 10:11,01/12/2021 10:21,DD5 2HD
2792911,"Queen Street Charging Hub, Dundee",51595,rapid,10.86,00:39:36,01/12/2021 10:11,01/12/2021 10:51,DD5 2HD
2792926,"Princes Street Charging Hub, Dundee",51421,rapid,5.84,00:46:53,01/12/2021 10:14,01/12/2021 11:01,DD4 6BY
2792965,"Dundee Ice Arena, Dundee",50692,rapid,30,00:42:54,01/12/2021 10:20,01/12/2021 11:03,DD2 3QN
2792975,"Princes Street Charging Hub, Dundee",APT51425,rapid,17.88,01:00:52,01/12/2021 10:22,01/12/2021 11:23,DD4 6BY
2792990,"Whitfield Centre, Lothian Crescent, Dundee",50264,ac,26.83,06:35:57,01/12/2021 10:25,21/02/2022 17:01,DD4 0HU
2793021,"Lochee Charging Hub, Aimer Square, Dundee",51550,rapid,13.09,00:38:46,01/12/2021 10:31,01/12/2021 11:09,DD2 3BH
2793050,"Princes Street Charging Hub, Dundee",51426,rapid,4.11,00:37:23,01/12/2021 10:35,01/12/2021 11:12,DD4 6BY
2793073,"Lochee Charging Hub, Aimer Square, Dundee",51585,rapid,6.23,00:14:03,01/12/2021 10:38,01/12/2021 10:52,DD2 3BH
2793138,"Gellatly Street Car Park, Dundee",APT51356,ac,3.77,01:06:21,01/12/2021 10:47,01/12/2021 11:53,DD1 3DY
2793147,"Lochee Charging Hub, Aimer Square, Dundee",APT51549,rapid,10.81,00:16:12,01/12/2021 10:48,01/12/2021 11:04,DD2 3BH
2793149,"Princes Street Charging Hub, Dundee",APT51423,rapid,10.96,00:24:22,01/12/2021 10:48,01/12/2021 11:12,DD4 6BY
2793151,"Princes Street Charging Hub, Dundee",APT51422,rapid,3.3,00:20:25,01/12/2021 10:48,01/12/2021 11:09,DD4 6BY
2793162,"Queen Street Charging Hub, Dundee",APT51594,rapid,8.132,01:13:32,01/12/2021 10:50,01/12/2021 12:04,DD5 2HD
2793234,"Lochee Charging Hub, Aimer Square, Dundee",APT51547,rapid,24.07,00:38:14,01/12/2021 11:01,01/12/2021 11:40,DD2 3BH
2793263,"Princes Street Charging Hub, Dundee",51421,rapid,11.64,00:50:22,01/12/2021 11:07,01/12/2021 11:57,DD4 6BY
2793298,"Queen Street Charging Hub, Dundee",51595,rapid,3.8,00:49:52,01/12/2021 11:12,01/12/2021 12:02,DD5 2HD
2793367,South Tay Street (Car Club / Public),52567,ac,5.38,00:46:11,01/12/2021 11:20,01/12/2021 12:06,DD1 1PF
2793419,"Princes Street Charging Hub, Dundee",APT51423,rapid,7.6,00:35:52,01/12/2021 11:28,01/12/2021 12:04,DD4 6BY
2793421,"Queen Street Charging Hub, Dundee",51592,rapid,6.88,00:19:39,01/12/2021 11:28,01/12/2021 11:48,DD5 2HD
2793426,"Lochee Charging Hub, Aimer Square, Dundee",51584,rapid,4.36,00:12:02,01/12/2021 11:28,01/12/2021 11:40,DD2 3BH
2793445,"Queen Street Charging Hub, Dundee",APT51591,rapid,15.19,00:44:30,01/12/2021 11:31,01/12/2021 12:16,DD5 2HD
2793469,"Queen Street Charging Hub, Dundee",APT51597,ac,34.8,04:19:51,01/12/2021 11:37,01/12/2021 15:57,DD5 2HD
2793475,"Lochee Charging Hub, Aimer Square, Dundee",51586,ac,7.95,01:12:35,01/12/2021 11:30,01/12/2021 12:43,DD2 3BH
2793508,"Lochee Charging Hub, Aimer Square, Dundee",APT51549,rapid,22.98,00:31:42,01/12/2021 11:42,01/12/2021 12:14,DD2 3BH
2793599,"Lochee Charging Hub, Aimer Square, Dundee",51550,rapid,11.4,00:25:24,01/12/2021 11:54,01/12/2021 12:20,DD2 3BH
2793620,Craigowen Road,53318,ac,16.93,20:07:45,01/12/2021 11:58,02/12/2021 08:06,DD2 4NL
2793645,"Queen Street Charging Hub, Dundee",51592,rapid,12.92,00:29:52,01/12/2021 12:02,01/12/2021 12:31,DD5 2HD
2793656,"Queen Street Charging Hub, Dundee",APT51596,rapid,6.24,00:17:57,01/12/2021 12:03,01/12/2021 12:21,DD5 2HD
2793684,"Princes Street Charging Hub, Dundee",51421,rapid,6.19,00:54:23,01/12/2021 12:07,01/12/2021 13:01,DD4 6BY
2793692,"Lochee Charging Hub, Aimer Square, Dundee",51585,rapid,19.99,00:29:36,01/12/2021 12:08,01/12/2021 12:37,DD2 3BH
2793801,"Lochee Charging Hub, Aimer Square, Dundee",51584,rapid,11.17,00:28:45,01/12/2021 12:21,01/12/2021 12:50,DD2 3BH
2793832,"Queen Street Charging Hub, Dundee",APT51591,rapid,32.89,01:46:02,01/12/2021 12:24,01/12/2021 14:10,DD5 2HD
2793873,"Nethergate, Dundee",APT51086,ac,3.44,01:11:24,01/12/2021 12:29,01/12/2021 13:40,DD1 4HN
2793898,"Lochee Charging Hub, Aimer Square, Dundee",APT51549,rapid,4.39,00:28:07,01/12/2021 12:33,01/12/2021 13:01,DD2 3BH
2793910,South Tay Street (Car Club / Public),52567,ac,7.16,01:07:42,01/12/2021 12:35,01/12/2021 13:43,DD1 1PF
2793937,"Queen Street Charging Hub, Dundee",51595,rapid,17.39,00:43:11,01/12/2021 12:38,01/12/2021 13:21,DD5 2HD
2793953,"Queen Street Charging Hub, Dundee",APT51594,rapid,19.06,01:05:31,01/12/2021 12:41,01/12/2021 13:46,DD5 2HD
2794005,"Lochee Charging Hub, Aimer Square, Dundee",51550,rapid,3.12,00:37:48,01/12/2021 12:47,01/12/2021 13:25,DD2 3BH
2794058,"Princes Street Charging Hub, Dundee",APT51423,rapid,29.9,00:44:15,01/12/2021 12:53,01/12/2021 13:37,DD4 6BY
2794142,Camperdown Country Park,52276,ac,3.68,00:34:01,01/12/2021 12:58,01/12/2021 13:32,DD2 4TF
2794189,"Princes Street Charging Hub, Dundee",APT51422,rapid,6.96,00:19:33,01/12/2021 12:59,01/12/2021 13:18,DD4 6BY
2794250,"Lochee Charging Hub, Aimer Square, Dundee",51548,rapid,12.6,00:24:11,01/12/2021 13:00,01/12/2021 13:24,DD2 3BH
2794277,"Lochee Charging Hub, Aimer Square, Dundee",APT51549,rapid,13.19,00:38:30,01/12/2021 13:03,01/12/2021 13:42,DD2 3BH
2794391,"Lochee Charging Hub, Aimer Square, Dundee",51585,rapid,11.54,00:19:51,01/12/2021 13:11,01/12/2021 13:31,DD2 3BH
2794416,"Queen Street Charging Hub, Dundee",51592,rapid,8.51,00:42:44,01/12/2021 13:15,01/12/2021 13:58,DD5 2HD
2794452,"Lochee Charging Hub, Aimer Square, Dundee",51584,rapid,21.25,01:00:24,01/12/2021 13:19,01/12/2021 14:19,DD2 3BH
2794454,"Lochee Charging Hub, Aimer Square, Dundee",APT51547,rapid,13.47,00:25:34,01/12/2021 13:19,01/12/2021 13:44,DD2 3BH
2794556,"Princes Street Charging Hub, Dundee",APT51422,rapid,11.86,00:32:53,01/12/2021 13:32,01/12/2021 14:05,DD4 6BY
2794591,"Lochee Charging Hub, Aimer Square, Dundee",51585,rapid,2.11,00:05:17,01/12/2021 13:35,01/12/2021 13:40,DD2 3BH
2794607,"Dundee Ice Arena, Dundee",50692,rapid,0.1,00:17:25,01/12/2021 13:37,01/12/2021 13:54,DD2 3QN
2794659,"Lochee Charging Hub, Aimer Square, Dundee",51548,rapid,1.75,,01/12/2021 13:41,01/12/2021 13:41,DD2 3BH
2794671,"Lochee Charging Hub, Aimer Square, Dundee",51585,rapid,4.99,00:18:46,01/12/2021 13:42,01/12/2021 14:01,DD2 3BH
2794676,"Princes Street Charging Hub, Dundee",51421,rapid,13.05,00:23:48,01/12/2021 13:43,01/12/2021 14:07,DD4 6BY
2794701,"Queen Street Charging Hub, Dundee",51595,rapid,5.71,00:45:33,01/12/2021 13:46,01/12/2021 14:31,DD5 2HD
2794730,"Lochee Charging Hub, Aimer Square, Dundee",51550,rapid,9.42,00:29:26,01/12/2021 13:49,01/12/2021 14:18,DD2 3BH
2794851,"Dock Street, Dundee",APT50910,ac,11.04,00:59:26,01/12/2021 14:06,01/12/2021 15:05,DD1 3DP
2794853,"Princes Street Charging Hub, Dundee",APT51423,rapid,26.13,00:42:28,01/12/2021 14:06,01/12/2021 14:48,DD4 6BY
2794898,"Gellatly Street Car Park, Dundee",50240,ac,3.61,01:00:20,01/12/2021 14:12,01/12/2021 15:12,DD1 3DY
2794903,"Lochee Charging Hub, Aimer Square, Dundee",APT51549,rapid,18.11,00:32:41,01/12/2021 14:12,01/12/2021 14:45,DD2 3BH
2794921,"Queen Street Charging Hub, Dundee",APT51596,rapid,4.05,01:05:40,01/12/2021 14:15,01/12/2021 15:20,DD5 2HD
2794928,"Lochee Charging Hub, Aimer Square, Dundee",APT51547,rapid,2.09,00:03:43,01/12/2021 14:16,01/12/2021 14:20,DD2 3BH
2794955,"Queen Street Charging Hub, Dundee",APT51594,rapid,27.31,00:54:21,01/12/2021 14:18,01/12/2021 15:13,DD5 2HD
2794968,"Princes Street Charging Hub, Dundee",APT51422,rapid,3.646,00:10:26,01/12/2021 14:20,01/12/2021 14:30,DD4 6BY
2794981,"Lochee Charging Hub, Aimer Square, Dundee",APT51547,rapid,0.87,00:01:41,01/12/2021 14:22,01/12/2021 14:23,DD2 3BH
2794991,"Lochee Charging Hub, Aimer Square, Dundee",51585,rapid,12.07,00:22:16,01/12/2021 14:23,01/12/2021 14:45,DD2 3BH
2795000,"Lochee Charging Hub, Aimer Square, Dundee",51550,rapid,3.5,00:45:07,01/12/2021 14:24,01/12/2021 15:09,DD2 3BH
2795001,"Gellatly Street Car Park, Dundee",APT51088,ac,3.85,00:31:28,01/12/2021 14:24,01/12/2021 14:56,DD1 3DY
2795002,"Princes Street Charging Hub, Dundee",51421,rapid,8.77,00:24:32,01/12/2021 14:24,01/12/2021 14:48,DD4 6BY
2795017,"Lochee Charging Hub, Aimer Square, Dundee",APT51547,rapid,8.01,00:34:14,01/12/2021 14:26,01/12/2021 15:00,DD2 3BH
2795018,"Queen Street Charging Hub, Dundee",51592,rapid,14.58,00:44:20,01/12/2021 14:26,01/12/2021 15:10,DD5 2HD
2795022,"Queen Street Charging Hub, Dundee",APT51597,ac,15.13,15:23:29,01/12/2021 14:27,02/12/2021 05:50,DD5 2HD
2795071,"Lochee Charging Hub, Aimer Square, Dundee",51584,rapid,4.81,00:13:05,01/12/2021 14:34,01/12/2021 14:47,DD2 3BH
2795120,"Queen Street Charging Hub, Dundee",51595,rapid,5.95,01:25:38,01/12/2021 14:40,01/12/2021 16:06,DD5 2HD
2795156,"Queen Street Charging Hub, Dundee",51592,rapid,9.96,00:35:03,01/12/2021 14:45,01/12/2021 15:20,DD5 2HD
2795163,"Princes Street Charging Hub, Dundee",APT51422,rapid,7.04,00:13:26,01/12/2021 14:46,01/12/2021 14:59,DD4 6BY
2795184,"Queen Street Charging Hub, Dundee",51595,rapid,24.18,01:15:09,01/12/2021 14:48,01/12/2021 16:04,DD5 2HD
2795275,"Princes Street Charging Hub, Dundee",APT51423,rapid,8.89,00:23:04,01/12/2021 15:00,01/12/2021 15:23,DD4 6BY
2795285,"Lochee Charging Hub, Aimer Square, Dundee",APT51549,rapid,9.296,00:21:44,01/12/2021 15:01,01/12/2021 15:23,DD2 3BH
2795306,"Lochee Charging Hub, Aimer Square, Dundee",51585,rapid,45.66,00:59:50,01/12/2021 15:05,01/12/2021 16:04,DD2 3BH
2795316,"Lochee Charging Hub, Aimer Square, Dundee",APT51547,rapid,1.93,00:06:01,01/12/2021 15:06,01/12/2021 15:12,DD2 3BH
2795329,"Lochee Charging Hub, Aimer Square, Dundee",51584,rapid,2.61,00:07:14,01/12/2021 15:09,01/12/2021 15:16,DD2 3BH
2795367,"Princes Street Charging Hub, Dundee",51421,rapid,8.94,00:20:33,01/12/2021 15:13,01/12/2021 15:33,DD4 6BY
2795418,"Queen Street Charging Hub, Dundee",51598,ac,25.61,16:58:44,01/12/2021 15:20,02/12/2021 08:18,DD5 2HD
2795464,"Lochee Charging Hub, Aimer Square, Dundee",51550,rapid,10.4,00:14:37,01/12/2021 15:25,01/12/2021 15:40,DD2 3BH
2795467,"Princes Street Charging Hub, Dundee",APT51422,rapid,7.63,00:10:49,01/12/2021 15:26,01/12/2021 15:37,DD4 6BY
2795498,"Queen Street Charging Hub, Dundee",51592,rapid,5.7,00:17:50,01/12/2021 15:30,01/12/2021 15:47,DD5 2HD
2795508,"Dock Street, Dundee",APT50910,ac,6.54,00:35:25,01/12/2021 15:31,01/12/2021 16:07,DD1 3DP
2795539,"Lochee Charging Hub, Aimer Square, Dundee",51548,rapid,21.03,,01/12/2021 15:36,01/12/2021 15:36,DD2 3BH
2795544,"Princes Street Charging Hub, Dundee",51421,rapid,19.83,00:40:13,01/12/2021 15:37,01/12/2021 16:17,DD4 6BY
2795562,"Lochee Charging Hub, Aimer Square, Dundee",APT51547,rapid,19.02,00:42:46,01/12/2021 15:38,01/12/2021 16:21,DD2 3BH
2795564,"Queen Street Charging Hub, Dundee",APT51591,rapid,18.69,01:00:23,01/12/2021 15:39,01/12/2021 16:39,DD5 2HD
2795589,"Lochee Charging Hub, Aimer Square, Dundee",APT50914,ac,2.14,00:29:26,01/12/2021 15:42,01/12/2021 16:11,DD2 3BH
2795595,South Tay Street (Car Club / Public),52567,ac,3.88,17:59:56,01/12/2021 15:42,02/12/2021 09:42,DD1 1PF
2795633,"Queen Street Charging Hub, Dundee",APT51596,rapid,0.53,00:05:04,01/12/2021 15:47,01/12/2021 15:52,DD5 2HD
2795657,South Tay Street (Car Club / Public),52567,ac,11.56,08:14:56,01/12/2021 15:49,02/12/2021 00:04,DD1 1PF
2795661,"Gellatly Street Car Park, Dundee",APT51088,ac,6.83,02:12:16,01/12/2021 15:50,01/12/2021 18:02,DD1 3DY
2795695,"Queen Street Charging Hub, Dundee",51592,rapid,14.38,00:22:28,01/12/2021 15:53,01/12/2021 16:16,DD5 2HD
2795728,"Lochee Charging Hub, Aimer Square, Dundee",APT51549,rapid,20,00:47:16,01/12/2021 15:58,01/12/2021 16:45,DD2 3BH
2795740,"Lochee Charging Hub, Aimer Square, Dundee",51550,rapid,19.35,00:26:50,01/12/2021 15:59,01/12/2021 16:26,DD2 3BH
2795761,"Lochee Charging Hub, Aimer Square, Dundee",51584,rapid,55.952,01:29:03,01/12/2021 16:01,01/12/2021 17:30,DD2 3BH
2795805,"Lochee Charging Hub, Aimer Square, Dundee",51548,rapid,23.15,,01/12/2021 16:07,01/12/2021 16:07,DD2 3BH
2795809,"Lochee Charging Hub, Aimer Square, Dundee",51585,rapid,9.23,00:18:33,01/12/2021 16:08,01/12/2021 16:26,DD2 3BH
